first_seen_at,last_seen_at,ip_country,media_source,app_name,latest_product,first_purchase_at,trial_start_at,trial_end_at,most_recent_purchase_at,most_recent_renewal_at,latest_expiration_at,subscription_opt_out_at,trial_opt_out_at,total_renewals,total_spent,latest_store,latest_auto_renew_intent,all_purchased_product_ids,most_recent_billing_issues_at,status,has_made_a_non_subscription_purchase,app_user_id
1620748716017,1620748716018,US,,Generic App,com.app.year,1620749118000,1620749118000,1621008318000,1621036667000,,1652572667000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,31CD687F-764A-4DC3-A502-FF1B52D0919C
1620747894729,1620747894730,US,Source F,Generic App,com.app.year,1617370057000,1617370057000,1617629257000,1617629257000,,1649165257000,1623353116033,1623353116033,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,3AE64BA6-96D4-44E7-9838-D21151075B90
1620491111803,1620747588682,US,Source F,Generic App,com.app.year,1620491133000,1620491133000,1620750333000,1620750333000,,1652286333000,1620801415059,1620801415059,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,64D47087-A87A-425E-82E0-74A59FE274EB
1620315459161,1620747058661,US,Source A,Generic App,com.app.year,1620747083000,1620747083000,1621006283000,1625200754000,,1656736754000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,2BEF5878-4883-4257-8C89-83535E0AE07E
1620345240387,1620746842367,CA,Source D,Generic App,com.app.year,1612906293000,1612906293000,1613165493000,1613165493000,,1644701493000,,,,73.184456468273495,app_store,t,com.app.year,,active,f,3C1EB9B4-E536-4112-AC02-83E5D00B1F14
1620746678503,1620746678503,RU,Source D,Generic App,com.app.year,1617182353000,1617182353000,1617441553000,1617182353000,,1617441553000,,,,0,app_store,t,com.app.year,1620746690754,expired,f,5004E7BB-913B-4C79-B410-8FFB4B1AC120
1620746550650,1620746550650,US,Source A,Generic App,com.app.year,1620746584000,1620746584000,1621005784000,1621323055000,,1652859055000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,27604E05-41CB-48AD-8606-6F277B8FE391
1620258292292,1620746281258,US,Source D,Generic App,com.app.year,1612958049000,1612958049000,1613217249000,1613217249000,,1644753249000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,996ACB54-4E63-44D0-9520-3AA267D93AAA
1620746157979,1620746157979,RU,Source D,Generic App,com.app.year,1612735115000,1612735115000,1612994315000,1612735115000,,1612994315000,1620746172919,1620746172919,,0,app_store,f,com.app.year,,expired,f,B91A2AA7-B055-42CE-AA82-7011F269965E
1620745000509,1620745000510,US,Source K,Generic App,com.app.year,1615768552000,1615768552000,1616027752000,1615768552000,,1616027752000,1620745019127,1620745019127,,0,app_store,f,com.app.year,,expired,f,9D545C47-7138-404B-AC3A-3266FC0DDDD8
1620744171652,1620744171652,CA,Source D,Generic App,com.app.year,1596246090000,1596246090000,1596505290000,1596246090000,,1596505290000,1620744273347,1620744273347,,0,app_store,f,com.app.year,,expired,f,EAED0217-7B7B-4D8E-92B2-35FCD1F2D4E1
1620250947197,1620743007966,US,Source A,Generic App,com.app.year,1620743037000,1620743037000,1621002237000,1621002237000,,1652538237000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,07EF160A-2F92-4C55-97C2-B6471E98B233
1619350446314,1620742988189,TT,Source X,Generic App,com.app.year,1613335740000,1613335740000,1613594940000,1613594940000,,1645130940000,1620743003355,1620743003355,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,7F3289AC-94F2-4A0F-A1E4-E7FB57C2B122
1619192592482,1620742782925,US,Source F,Generic App,com.app.year,1616772010000,1616772010000,1617031210000,1616772010000,,1617031210000,1620742862246,1620742862246,,0,app_store,f,com.app.year,,expired,f,7A87FF38-F0E2-42AC-970E-82F5ABE4D063
1620742366990,1620742366990,US,,Generic App,com.app.year,1620742420000,1620742420000,1621001620000,1620742420000,,1621001620000,1620792284375,1620792284375,,0,app_store,f,com.app.year,,expired,f,E64BD248-AD9A-4D39-9B18-8F1971FB422D
1620487664955,1620741403096,US,Source A,Generic App,com.app.year,1620487697000,1620487697000,1620746897000,1620487697000,,1620746897000,1620812645356,1620812645356,,0,app_store,f,com.app.year,,expired,f,AFED308E-97B9-4670-8CFF-1BDFCB86C741
1620593956152,1620740661072,US,Source F,Generic App,com.app.year,1620594109000,1620594109000,1620853309000,1620594109000,,1620853309000,1620640166608,1620640166608,,0,app_store,f,com.app.year,,expired,f,6E39F704-B33E-4520-8A73-A61657A042C8
1619442305551,1620740578147,CA,Source D,Generic App,com.app.year,1585792311000,1585792311000,1586051511000,1617587511000,1617587511000,1649123511000,,,1,139.41587264269981,app_store,t,com.app.year,,active,f,B4ED82AC-F81B-46B4-83F5-655234B8CB49
1620563642544,1620740366030,US,,Generic App,com.app.year,1620563701000,1620563701000,1620822901000,1620563701000,,1620822901000,1620614839284,1620614839284,,0,app_store,f,com.app.year,,expired,f,9FF77A7A-DD71-451A-9389-E438425D6A3E
1620601219249,1620739881124,US,Source A,Generic App,com.app.year,1620601245000,1620601245000,1620860445000,1620601245000,,1620860445000,1626035076245,1626035076245,,0,app_store,f,com.app.year,,expired,f,0A2A70F6-BF47-43DB-A5C9-36000046316B
1619697123766,1620738818129,US,Source D,Generic App,com.app.year,1610254055000,1610254055000,1610513255000,1610513255000,,1642049255000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,17B280B2-500F-48E0-9319-06CBAE53E5C5
1619525168340,1620738485003,US,Source D,Generic App,com.app.year,1608183374000,1608183374000,1608442574000,1608442574000,,1639978574000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,8BCB7A43-EDA6-4062-8FF8-9210235730FB
1619099618027,1620738443084,BZ,Source C,Generic App,com.app.year,1589059520000,1589059520000,1589318720000,1620854720000,1620854720000,1652390720000,,,1,139.97999999999999,app_store,t,com.app.year,,active,f,1E15DB4E-92A2-4B37-81C4-1FC9AE9B1C63
1619715855069,1620738186014,US,Source A,Generic App,com.app.year,1619715891000,1619715891000,1619975091000,1622744242000,,1654280242000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,FFDEF7A6-762B-4263-ACA5-C879520FABA4
1620034940746,1620735602060,US,Source D,Generic App,com.app.year,1620735613000,1620735613000,1620994813000,1620735613000,,1620994813000,1620782202251,1620782202251,,0,app_store,f,com.app.year,,expired,f,32D95D42-5C9F-46E7-A870-CA961F1FDFA3
1620735102876,1620735102876,US,Source A,Generic App,com.app.year,1620740220000,1620740220000,1620999420000,1620999420000,,1652535420000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,A1A76EC8-8568-445F-A111-7EED941D766D
1620019579262,1620734424326,US,Source A,Generic App,com.app.year,1620019608000,1620019608000,1620278808000,1621669068000,,1653205068000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,3CDDED1A-8E95-461B-9F57-BDD72200D22C
1620734181937,1620734181937,AU,Source H,Generic App,com.app.year,1588677060000,1588677060000,1588936260000,1620679077000,1620679077000,1652215077000,,,1,165.5193026488497,app_store,t,com.app.year,,active,f,E56ABAE6-A96B-4FB0-B61A-00CF73B56892
1620522022645,1620733551514,AU,Source X,Generic App,com.app.week,1620522275000,1620522275000,1620781475000,1620522275000,,1620781475000,1620749342981,1620749342981,,0,app_store,f,com.app.week,,expired,f,160EA256-01E5-474D-B2B5-1413C5E6C67B
1620227588290,1620733249282,US,Source D,Generic App,com.app.year,1616106299000,1616106299000,1616365499000,1616908803000,,1648444803000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,4B80CAE8-C644-47DF-86E9-88607E248D36
1619057274224,1620732068519,AU,Source D,Generic App,com.app.year,1591619621000,1591619621000,1591878821000,1591878821000,,1623414821000,1620732333230,1620732333230,,86.429357760845306,app_store,f,com.app.year,,expired,f,6D9AE54D-03E5-4AD0-99AE-E903730E16A2
1619550518187,1620731268739,US,Source D,Generic App,com.app.year,1607617287000,1607617287000,1607876487000,1607876487000,,1639412487000,1620731279744,1620731279744,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,70A53242-F5D5-4EBC-8945-C3F5D69F1963
1620730633789,1620730633789,US,Source D,Generic App,com.app.year,1613434749000,1613434749000,1613693949000,1613693949000,,1645229949000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,31219F57-F097-4584-8570-D95EBD5CD84C
1620730526186,1620730526186,GB,Source A,Generic App,com.app.year,1620730538000,1620730538000,1620989738000,1620730538000,,1620989738000,1620777944139,1620777944139,,0,app_store,f,com.app.year,,expired,f,3B9B5FA9-459C-4EE5-BC58-FE8C8F569970
1620729309329,1620729309329,GB,Source D,Generic App,com.app.year,1613065040000,1613065040000,1613324240000,1613065040000,,1613324240000,1620729322190,1620729322190,,0,app_store,f,com.app.year,,expired,f,41A47F92-132E-47C9-8343-ECA6CDBF3346
1620729279874,1620729279874,IT,Source C,Generic App,com.app.year,1598033682000,1598033682000,1598292882000,1598292882000,,1629828882000,,,,90.836476644324307,app_store,t,com.app.year,,active,f,8FE587B6-81B9-4B54-B366-8CC33A188687
1619119670897,1620728893227,US,Source D,Generic App,com.app.year,1609914025000,1609914025000,1610173225000,1610173225000,,1641709225000,1620728908616,1620728908616,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,7E60157F-1F95-4AF8-B432-2835EF281274
1620728501848,1620728501848,GB,,Generic App,com.app.year,1620728626000,1620728626000,1620987826000,1620728626000,,1620987826000,1620782131247,1620782131247,,0,app_store,f,com.app.year,,expired,f,FD7C5FF0-DBAB-484C-8419-351212857F1D
1620728057321,1620728057321,GB,Source X,Generic App,com.app.year,1601155177000,1601155177000,1601414377000,1601414377000,,1632950377000,,,,87.528450930512804,app_store,t,com.app.year,,active,f,CB90863D-9432-4F44-AD0A-6C63975605A6
1620727547983,1620727547983,US,Source D,Generic App,com.app.year,1620727566000,1620727566000,1620986766000,1620986766000,,1652522766000,1621872287247,1621872287247,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,3C7E25FF-2AAC-4B6B-9071-44366D9AF659
1620727399232,1620727399232,US,Source F,Generic App,com.app.year,1620727468000,1620727468000,1620986668000,1621288892000,,1652824892000,1621762057916,1621762057916,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,73BC4624-7284-4462-B4C2-C6D685A37A1A
1620726488638,1620726488638,GB,Source D,Generic App,com.app.year,1620726518000,1620726518000,1620985718000,1620726518000,,1620985718000,1620771455843,1620771455843,,0,app_store,f,com.app.year,,expired,f,D7396EA0-D30B-48BB-BADF-F0E002FF5E46
1620209778786,1620726083450,US,Source D,Generic App,com.app.year,1614631935000,1614631935000,1614891135000,1614891135000,,1646427135000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,7135EFEA-0A86-46FB-9C74-11959D33CA09
1620725911923,1620725911923,GB,,Generic App,com.app.year,1620725945000,1620725945000,1620985145000,1620725945000,,1620985145000,1620772118841,1620772118841,,0,app_store,f,com.app.year,,expired,f,C62A13AB-5384-4957-801D-C0F8216EF264
1620724906810,1620724906810,AU,Source C,Generic App,com.app.year,1588744937000,1588744937000,1589004137000,1620540137000,1620540137000,1652076137000,,,1,165.3682346028215,app_store,t,com.app.year,,active,f,CD01ECC3-EA0F-4794-A823-9DF0082CEF35
1619805720039,1620724482105,GB,Source D,Generic App,com.app.year,1615489801000,1615489801000,1615745401000,1615745401000,,1647281401000,,,,94.641263813740906,app_store,t,com.app.year,,active,f,1C06A70C-DFE6-4552-808D-CAE5FCEAD403
1620720386209,1620720386209,US,Source D,Generic App,com.app.year,1620720449000,1620720449000,1620979649000,1620720449000,,1620979649000,1620769719595,1620769719595,,0,app_store,f,com.app.year,,expired,f,5C6C8724-0F4D-4FE7-8ECC-9869AD23D3EF
1620720080733,1620720080734,US,,Generic App,com.app.year,1620720299000,1620720299000,1620979499000,1620720299000,,1620979499000,1620772710370,1620772710370,,0,app_store,f,com.app.year,,expired,f,0DA5DEB9-A7BE-4E34-9C16-F635BB82AF5D
1620719367880,1620719367880,GB,,Generic App,com.app.year,1620719397000,1620719397000,1620978597000,1620719397000,,1620978597000,1620768848131,1620768848131,,0,app_store,f,com.app.year,,expired,f,7AA553CF-0CB9-45D4-A285-DA5239658C34
1620719343754,1620719343755,IE,Source D,Generic App,com.app.year,1616413558000,1616413558000,1616672758000,1616672758000,,1616785360000,1620749141519,1620749141519,,0,app_store,f,com.app.year,,expired,f,96A69274-FB75-4D19-9810-04DD14CB223A
1619719377526,1620718203158,GB,Source D,Generic App,com.app.year,1616998223000,1616998223000,1617257423000,1617271960000,,1648807960000,,,,93.7490520301034,app_store,t,com.app.year,,active,f,D1B69805-B310-4DE8-8687-9B2EB5D7CD74
1620717602088,1620717602088,GB,Source A,Generic App,com.app.year,1604875531000,1604875531000,1605134731000,1604875531000,,1605134731000,1620717624975,1620717624975,,0,app_store,f,com.app.year,,expired,f,18B035C1-A177-45E8-8961-5657021D15B7
1619579024149,1620715342005,US,Source D,Generic App,com.app.year,1597871669000,1597871669000,1598130869000,1598130869000,,1629666869000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,03B8D95C-F244-43A6-BC39-73B1C5E9AF45
1619178525985,1620714759555,JP,Source D,Generic App,com.app.year,1615665974000,1615665974000,1615921574000,1615921574000,,1647457574000,1620714778395,1620714778395,,68.726527979524803,app_store,f,com.app.year,,cancelled,f,809BD2B4-1048-4FF8-8FB0-AFEBEE548E68
1620638413693,1620714233213,US,Source B,Generic App,com.app.year,1620638483000,1620638483000,1620897683000,1620638483000,,1620897683000,1626102367017,1626102367017,,0,app_store,f,com.app.year,,expired,f,C3685635-34BD-4181-8299-62890D090406
1620713206840,1620713206840,NZ,Source D,Generic App,com.app.year,1609182550000,1609182550000,1609441750000,1609182550000,,1609441750000,1620713220034,1620713220034,,0,app_store,f,com.app.year,,expired,f,9D2F36A9-9872-4626-91AE-6630745E0D19
1620712295509,1620712295509,UA,Source K,Generic App,com.app.year,1614191369000,1614191369000,1614450569000,1614450569000,,1645986569000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,16E851C0-BA82-4FB7-BB2C-1A903F125D49
1620711282194,1620711282195,US,Source A,Generic App,com.app.year,1620711311000,1620711311000,1620970511000,1620711311000,,1620970511000,1620750179141,1620750179141,,0,app_store,f,com.app.year,,expired,f,4A72E59E-6717-4F8D-8D8A-85D029276881
1620547099217,1620710489451,US,Source A,Generic App,com.app.year,1620547125000,1620547125000,1620806325000,1620867072000,,1652403072000,1621047128783,1621047128783,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,BC91899F-DA64-476D-976F-9710B3E00DC4
1619356892708,1620709565528,US,Source F,Generic App,com.app.year,1620567559000,1620567559000,1620826759000,1620826759000,,1652362759000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,63F9BF4F-E96D-44F5-994C-10DB9CA4AA6B
1620709507871,1620709507871,US,,Generic App,com.app.year,1620709525000,1620709525000,1620968725000,1620709525000,,1620968725000,1620762456323,1620762456323,,0,app_store,f,com.app.year,,expired,f,8245EE0B-B453-4984-8188-C00B4B4E59B4
1620175362160,1620708746911,PH,Source X,Generic App,com.app.year,1620179261000,1620179261000,1620438461000,1622741177000,,1654277177000,1622768126243,1622768126243,,77.216037498953696,app_store,f,com.app.week,,cancelled,f,6F613B9B-5D7A-4752-99E5-E88BA8078C57
1620708603151,1620708603152,US,,Generic App,com.app.year,1620708678000,1620708678000,1620967878000,1620708678000,,1620967878000,1620762697033,1620762697033,,0,app_store,f,com.app.year,,expired,f,54CC8EEF-316C-4E5A-8BCD-BAADB66919DE
1620455719128,1620707904965,US,Source F,Generic App,com.app.year,1620455753000,1620455753000,1620714953000,1620714953000,,1652250953000,1620731718492,1620731718492,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,CA8411D9-2DFF-43DE-84C6-B42332DC8E71
1620707502428,1620707502428,US,,Generic App,com.app.year,1620707583000,1620707583000,1620966783000,1620966783000,,1652502783000,1623820169617,1623820169617,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,5DEA4787-EF48-436C-9D82-0FE3E81BD1FA
1620707420989,1620707420989,US,,Generic App,com.app.year,1620707451000,1620707451000,1620966651000,1620707451000,,1620966651000,1620755005812,1620755005812,,0,app_store,f,com.app.year,,expired,f,F4BCB2FF-F9E7-4803-ADC8-412FEC28C0FC
1620707276486,1620707276487,IN,Source C,Generic App,com.app.year,1588182223000,1588182223000,1588441423000,1589032769000,,1620568769000,1620707935836,1620707935836,,69.989999999999995,app_store,f,com.app.year,,expired,f,B802E81D-7A27-477D-8682-9075A55FCAB2
1620707214274,1620707214275,US,,Generic App,com.app.year,1620707251000,1620707251000,1620966451000,1620966451000,,1624110516000,1624066540356,1624066540356,,0,app_store,f,com.app.year,,expired,f,53FB8396-FE98-46D6-8760-CC1BC57BFDDE
1620707178586,1620707178586,US,Source A,Generic App,com.app.year,1620707221000,1620707221000,1620966421000,1620707221000,,1620966421000,1620744764542,1620744764542,,0,app_store,f,com.app.year,,expired,f,5E32EF22-83A5-497D-8D97-24989057027F
1620707178221,1620707178222,US,,Generic App,com.app.year,1620707279000,1620707279000,1620966479000,1620707279000,,1620966479000,1620755978326,1620755978326,,0,app_store,f,com.app.year,,expired,f,2CEE8B19-6B1C-451F-8781-0F99E5F30E4D
1620706969578,1620706969578,US,Source C,Generic App,com.app.year,1591512366000,1591512366000,1591771566000,1624069261000,1624069261000,1655605261000,,,1,139.97999999999999,app_store,t,com.app.year,,active,f,AE8D5CAA-67FA-443B-B8BF-CC015DC52B15
1620706939159,1620706939159,US,Source X,Generic App,com.app.year,1620706994000,1620706994000,1620966194000,1620966194000,,1652502194000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,65B5A3C2-EA01-481C-AC7F-A7C1F403A95D
1620705464710,1620705464710,US,Source D,Generic App,com.app.year,1613253062000,1613253062000,1613512262000,1613512262000,,1645048262000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,FD20C0D4-9706-4A84-84E1-40E0E4F7987B
1620704898795,1620704898795,US,Source A,Generic App,com.app.year,1613121567000,1613121567000,1613380767000,1613380767000,,1644916767000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,52A8A28D-C5EC-4E43-B41E-7CAAF53A077C
1620704112138,1620704112139,US,Source F,Generic App,com.app.year,1615230308000,1615230308000,1615489508000,1615489508000,,1647025508000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,9E82458A-6C1A-4F2D-B027-6C57687DB630
1620703716335,1620703716336,US,Source F,Generic App,com.app.year,1620703783000,1620703783000,1620962983000,1620703783000,,1620962983000,1620747034464,1620747034464,,0,app_store,f,com.app.year,,expired,f,7FFED8D8-910B-48FA-9280-2CF645DDEB65
1620595232485,1620703256021,US,Source D,Generic App,com.app.year,1611816127000,1611816127000,1612075327000,1612075327000,,1643611327000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,90FFDC01-7B91-4F63-906C-C51E9801AC40
1620533100207,1620701683857,CA,Source D,Generic App,com.app.year,1610675134000,1610675134000,1610934334000,1611468087000,,1643004087000,,,,73.026406203985502,app_store,t,com.app.year,,active,f,91BBB7AB-A114-4CA5-944A-FEC1A262F6B1
1620486968973,1620701481373,US,Source D,Generic App,com.app.year,1588723782000,1588723782000,1588982982000,1620518982000,1620518982000,1652054982000,1621328040789,1621328040789,1,139.97999999999999,app_store,f,com.app.year,,cancelled,f,9A7F842A-5BCB-49D7-B7BF-F7FCD9F71247
1620700890531,1620700890531,US,,Generic App,com.app.year,1620700978000,1620700978000,1620960178000,1620700978000,,1620960178000,1620749271330,1620749271330,,0,app_store,f,com.app.year,,expired,f,271D7D43-CFF5-4E51-A184-D7A200FB8C5D
1620700862811,1620700862811,US,Source D,Generic App,com.app.year,1620749176000,1620749176000,1621008376000,1620749176000,,1621008376000,1620804067324,1620804067324,,0,app_store,f,com.app.year,,expired,f,D4FADC57-E1C4-4CD7-B1EA-89546D95CC4D
1620512270201,1620700813420,US,Source F,Generic App,com.app.year,1620512438000,1620512438000,1620771638000,1620771638000,,1652307638000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,523C695E-4B5B-48D3-B909-3FBA727F5099
1620155888404,1620700662860,CA,Source D,Generic App,com.app.year,1616025691000,1616025691000,1616284891000,1616284891000,,1647820891000,,,,74.243098042565805,app_store,t,com.app.year,,active,f,94200F30-E162-4EA4-A938-940E4FA8B1BF
1620700426313,1620700426313,US,,Generic App,com.app.year,1620700491000,1620700491000,1620959691000,1620700491000,,1620959691000,1620751909192,1620751909192,,0,app_store,f,com.app.year,,expired,f,A6BA4FFB-EB5C-4B9C-8E56-2A2B67E59463
1619157220744,1620700051932,US,Source D,Generic App,com.app.year,1620534662000,1620534662000,1620793862000,1621062175000,,1652598175000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,50F5804B-F82B-4C00-8B7F-6D5A22C745FC
1619218724604,1620699792258,US,Source D,Generic App,com.app.year,1612543663000,1612543663000,1612802863000,1612802863000,,1644338863000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,544E852B-0E58-4B00-872D-28F2F5220E77
1620699675359,1620699675360,CL,Source D,Generic App,com.app.year,1613138664000,1613138664000,1613397864000,1613397864000,,1644933864000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,365A545E-6F76-41DA-8D6C-7D1C5BB0A984
1619121533220,1620699442082,US,Source D,Generic App,com.app.year,1616156462000,1616156462000,1616415662000,1616415662000,,1647951662000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,923CCAC8-0F71-436B-84F7-DE53E08DE2B6
1619105513416,1620699085111,US,Source D,Generic App,com.app.year,1613348634000,1613348634000,1613607834000,1613607834000,,1645143834000,1620699263641,1620699263641,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,AF387352-FDB5-4CCE-BCA5-DC754A763BC8
1620613441409,1620698898077,US,Source F,Generic App,com.app.year,1620613552000,1620613552000,1620872752000,1620613552000,,1620872752000,1620661339416,1620661339416,,0,app_store,f,com.app.year,,expired,f,9377B33F-F373-4CAE-84E5-A55A4933F633
1620697586236,1620697586237,US,Source D,Generic App,com.app.year,1620697710000,1620697710000,1620956910000,1620697710000,,1620956910000,1620746090612,1620746090612,,0,app_store,f,com.app.year,,expired,f,85653A37-CBBE-4814-BEE3-D0F8C6533A43
1620696930544,1620696930545,AU,Source D,Generic App,com.app.year,1620696950000,1620696950000,1620956150000,1620696950000,,1620956150000,1620740015343,1620740015343,,0,app_store,f,com.app.year,,expired,f,683E6132-29C2-44E3-944A-8C8C84C6E896
1619382562926,1620696918650,GB,Source D,Generic App,com.app.year,1615509047000,1615509047000,1615764647000,1615509047000,,1615764647000,1620696924944,1620696924944,,0,app_store,f,com.app.year,,expired,f,1C08C249-A7CE-412A-9BDF-47EA7FCC5199
1620696910383,1620696910384,US,,Generic App,com.app.year,1620696982000,1620696982000,1620956182000,1620956182000,,1652492182000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,CC020DC5-F8C9-4625-AB19-F3D1BAD006BD
1619260989138,1620696767355,US,Source D,Generic App,com.app.year,1613228238000,1613228238000,1613487438000,1613487438000,,1645023438000,1620696793389,1620696793389,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,2895826F-1EE3-43A8-A8DB-8859AD300E3D
1620696551857,1620696551857,US,,Generic App,com.app.year,1620696585000,1620696585000,1620955785000,1620696585000,,1620955785000,1620696667641,1620696667641,,0,app_store,f,com.app.year,,expired,f,4FF28574-39DE-4E0F-BB9E-632D9D2196D1
1620486453621,1620696446588,US,Source A,Generic App,com.app.year,1620486500000,1620486500000,1620745700000,1620486500000,,1620745700000,1620537460931,1620537460931,,0,app_store,f,com.app.year,,expired,f,99101C61-6AF6-4B41-BCBE-4DF8865E94AF
1620516863598,1620695833222,US,Source A,Generic App,com.app.year,1620516918000,1620516918000,1620776118000,1620912430000,,1652448430000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,E2FA4576-2E41-4331-849B-11EDB15F7168
1620695738417,1620695738417,US,Source F,Generic App,com.app.year,1620695763000,1620695763000,1620954963000,1620695763000,,1620954963000,1620735316249,1620735316249,,0,app_store,f,com.app.year,,expired,f,980C8671-B8F1-44C6-8B88-1C27EC064248
1620695127765,1620695127765,US,,Generic App,com.app.year,1620695167000,1620695167000,1620954367000,1620954367000,,1652490367000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,4296E7DA-7AAC-49F5-985A-928892342A11
1620694703068,1620694703068,US,Source A,Generic App,com.app.year,1602430655000,1602430655000,1602689855000,1602689855000,,1634225855000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,CF4544B5-0C6B-4A6C-A155-E38C7DCC80E6
1620694680462,1620694680462,US,,Generic App,com.app.year,1620694720000,1620694720000,1620953920000,1620694720000,,1620953920000,1620738265247,1620738265247,,0,app_store,f,com.app.year,,expired,f,E08FBCBA-F8A3-4F70-BE42-6A540295DC23
1620694630264,1620694630264,US,,Generic App,com.app.year,1620694658000,1620694658000,1620953858000,1620694658000,,1620953858000,1620745955515,1620745955515,,0,app_store,f,com.app.year,,expired,f,5B5D7548-4A9C-4C88-AC5D-7B7E139CA87C
1620694615185,1620694615185,GB,,Generic App,com.app.year,1620694632000,1620694632000,1620953832000,1620694632000,,1620953832000,1620737457132,1620737457132,,0,app_store,f,com.app.year,,expired,f,3FAE9EAA-7D01-4E4D-BF35-65B4F27CDF3E
1620609644560,1620693879371,US,Source A,Generic App,com.app.year,1620609690000,1620609690000,1620868890000,1620609690000,,1620868890000,1620786470419,1620786470419,,0,app_store,f,com.app.year,,expired,f,68C349F0-B916-4E7E-AE22-10E6C34C626B
1619533520928,1620693125798,US,Source F,Generic App,com.app.year,1601856967000,1601856967000,1602116167000,1602116167000,,1633652167000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,C7D19AC7-1C5B-4D5E-855D-9B8A016654C1
1620692767297,1620692767298,US,Source D,Generic App,com.app.year,1620692858000,1620692858000,1620952058000,1620692858000,,1620952058000,1620782945849,1620782945849,,0,app_store,f,com.app.year,,expired,f,65B06D00-CF34-4E6B-B986-29B408148E44
1620015749147,1620692005283,US,Source F,Generic App,com.app.year,1620015821000,1620015821000,1620275021000,1621442016000,,1652978016000,1621652310838,1621652310838,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,6E29CAA8-69ED-4E25-B3E4-C407D0728EEA
1620690852637,1620690852637,US,Source D,Generic App,com.app.year,1620690879000,1620690879000,1620950079000,1620690879000,,1620950079000,1620733879637,1620733879637,,0,app_store,f,com.app.year,,expired,f,52586039-E703-4262-A847-A98008613037
1620430425423,1620690824347,US,Source F,Generic App,com.app.year,1620430485000,1620430485000,1620689685000,1620689685000,,1620853354000,1620795371731,1620795371731,,0,app_store,f,com.app.year,,expired,f,EEE51B0B-592F-465A-A870-79EEA93AB18D
1620689949944,1620689949944,US,Source F,Generic App,com.app.year,1618777517000,1618777517000,1619036717000,1619036717000,,1650572717000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,97C0E98A-B1EC-4584-A217-BABA4A27FB90
1620302395251,1620689921448,AU,Source D,Generic App,com.app.year,1610923192000,1610923192000,1611182392000,1611182392000,,1642718392000,1623409221917,1623409221917,,88.648942017779106,app_store,f,com.app.year,,cancelled,f,A0D117C1-F22C-4271-B12D-37800744F27F
1620435752424,1620689905333,US,Source F,Generic App,com.app.year,1620435832000,1620435832000,1620695032000,1620695032000,,1652231032000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,2829F803-A19D-4B49-B3EC-65526F773707
1620689211898,1620689211898,US,Source F,Generic App,com.app.year,1620689384000,1620689384000,1620948584000,1620689384000,,1620948584000,1620732712973,1620732712973,,0,app_store,f,com.app.year,,expired,f,968AF903-4D2A-47CA-B8BC-535A51E6ECE9
